x,y,z
26,12,0.07499168530075151
26,13,0.07499673674761898
26,14,0.0749976970298093
26,15,0.07500355910691836
26,16,0.07501749560921966
26,17,0.07503405393890517
26,18,0.0750335780735506
26,19,0.07504463863478239
26,20,0.07505539059636868
26,21,0.07506601454448503
26,22,0.07505395240825097
26,23,0.07503722884163078
26,24,0.07502834172224526
26,25,0.07501647333079309
26,26,0.07502220614413546
26,27,0.07502378552868783
26,28,0.07503758142167793
26,29,0.07503565714189997
26,30,0.0750314817108273
26,31,0.07502279234117648
26,32,0.0750169900708274
26,33,0.07502787187922377
26,34,0.07501294264896663
26,35,0.0750122312846051
26,36,0.07500820410104503
26,37,0.07500291885642718
26,38,0.07500647040589059
26,39,0.07498679529955743
26,40,0.07497850014462348
26,41,0.07497617433525494
26,42,0.0749772771312458
26,43,0.07498851516296867
26,44,0.07498771460206566
26,45,0.07497972128415098
26,46,0.07497087906625155
26,47,0.07495911876414818
26,48,0.07495337232330435
26,49,0.07496044793720835
26,50,0.07496044793720824
26,51,0.07495337232330457
26,52,0.07495911876414818
26,53,0.07497087906625144
26,54,0.07497972128415153
26,55,0.07498771460206621
26,56,0.07498851516296956
26,57,0.07497727713124458
26,58,0.07497617433525439
26,59,0.07497850014462315
26,60,0.07498679529955787
26,61,0.07500647040589137
26,62,0.07500291885642696
26,63,0.0750082041010447
26,64,0.07501223128460577
26,65,0.07501294264896619
26,66,0.07502787187922288
26,67,0.07501699007082696
26,68,0.07502279234117681
26,69,0.07503148171082819
26,70,0.07503565714189919
26,71,0.0750375814216786
26,72,0.07502378552868672
26,73,0.0750222061441349
26,74,0.07501647333079375
26,75,0.07502834172224537
26,76,0.07503722884163055
26,77,0.07505395240825052
26,78,0.0750660145444848
26,79,0.07505539059636879
26,80,0.07504463863478072
26,81,0.07503357807355104
26,82,0.07503405393890472
26,83,0.07501749560921855
26,84,0.07500355910691736
26,85,0.07499769702980841
26,86,0.07499673674761975
26,87,0.07499168530075184
26,88,0.07499357051973365
26,89,0.07498880957039333
26,90,0.07497713225274694
26,91,0.07497371457842472
26,92,0.07495939287094566
26,93,0.07495712089793483
26,94,0.07496841417769007
26,95,0.07497754581471583
26,96,0.07498494381226861
26,97,0.07497733225852687
26,98,0.074987916932852
26,99,0.07500431335130209
26,99,0.07500431335130209
27,0,0.07502896851686969
27,1,0.0749959010206348
27,2,0.07498609210899077
27,3,0.07498953009828901
27,4,0.07498676366383994
27,5,0.07497229948758954
27,6,0.07496345918089398
27,7,0.07497333755541358
27,8,0.07497455007641629
27,9,0.07498491644326555
27,10,0.07498965721698869
27,11,0.07498913477249536
27,12,0.07498913005623409
27,13,0.07499336310888283
27,14,0.07499483194505396
27,15,0.07500130517165637
27,16,0.07501284648760109
27,17,0.07501134189079461
27,18,0.07502482096491603
27,19,0.07503077821378135
27,20,0.07504217360120613
27,21,0.07504097099386486
27,22,0.07503765256203254
27,23,0.07503192776089673
27,24,0.07501725000849013
27,25,0.07500697663460787
27,26,0.0750073375742134
27,27,0.07501471123475878
27,28,0.07502346534555104
27,29,0.07504147110168602
27,30,0.07504022808099997
27,31,0.07503573594523849
27,32,0.0750318603152027
27,33,0.0750322706189378
27,34,0.0750313913340539
27,35,0.07501407602755317
27,36,0.07499887920794901
27,37,0.07499492255840012
27,38,0.07499726865638545
27,39,0.07497895268700516
27,40,0.07496194932672728
27,41,0.07495493295101618
27,42,0.07495957829945854
27,43,0.07498551438278322
27,44,0.0749904374163336
27,45,0.07498908455298525
27,46,0.07498127764241724
27,47,0.07496352729968403
27,48,0.07496793476230013
27,49,0.07496620846090352
27,50,0.07496620846090318
27,51,0.07496793476229935
27,52,0.07496352729968414
27,53,0.07498127764241769
27,54,0.07498908455298492
27,55,0.07499043741633338
27,56,0.07498551438278345
27,57,0.0749595782994581
27,58,0.07495493295101596
27,59,0.07496194932672706
27,60,0.07497895268700594
27,61,0.0749972686563849
27,62,0.07499492255840101
27,63,0.07499887920794868
27,64,0.07501407602755306
27,65,0.07503139133405323
27,66,0.07503227061893869
27,67,0.0750318603152047
27,68,0.07503573594523782
27,69,0.07504022808099942
27,70,0.07504147110168702
27,71,0.0750234653455516
27,72,0.07501471123475834
27,73,0.07500733757421318
27,74,0.07500697663460854
27,75,0.07501725000848958
27,76,0.07503192776089518
27,77,0.07503765256203287
27,78,0.07504097099386553
27,79,0.07504217360120569
27,80,0.07503077821378046
27,81,0.07502482096491392
27,82,0.07501134189079495
27,83,0.07501284648760109
27,84,0.0750013051716576
27,85,0.07499483194505363
27,86,0.07499336310888405
27,87,0.0749891300562332
27,88,0.07498913477249514
27,89,0.07498965721698847
27,90,0.07498491644326644
27,91,0.07497455007641496
27,92,0.07497333755541458
27,93,0.07496345918089597
27,94,0.07497229948758966
27,95,0.07498676366383905
27,96,0.07498953009828901
27,97,0.07498609210899021
27,98,0.07499590102063414
27,99,0.0750289685168698
27,99,0.0750289685168698
28,0,0.07503645256297964
28,1,0.07501111460212773
28,2,0.0749994275061866
28,3,0.0749838558483894
28,4,0.07497995578512562
28,5,0.0749691768584475
28,6,0.07497150806676545
28,7,0.07497258358345527
28,8,0.07497618859574495
28,9,0.074983950153923
28,10,0.07499170206864358
28,11,0.07498466159200345
28,12,0.07498979831707375
28,13,0.07499138819421214
28,14,0.0750005189470494
28,15,0.07500706757843056
28,16,0.07500579163052823
28,17,0.07500692156723632
28,18,0.07501116771347416
28,19,0.07501743588769749
28,20,0.07502476520073009
28,21,0.07502684707624552
28,22,0.07502270471036854
28,23,0.07502349207814607
28,24,0.07501771813706937
28,25,0.07500945586806207
28,26,0.0750001799923945
28,27,0.07501219446768859
28,28,0.07502068970842601
28,29,0.07503444475581877
28,30,0.07504173766365996
28,31,0.07503231457315662
28,32,0.07503268175816324
28,33,0.07502534980692988
28,34,0.07503290810831198
28,35,0.07502377137370109
28,36,0.07500562799205512
28,37,0.0750030397877125
28,38,0.07499259938529201
28,39,0.0749897657745957
28,40,0.07497585840940646
28,41,0.07496383043705934
28,42,0.07496999390863601
28,43,0.07497844165551582
28,44,0.07499085744778444
28,45,0.07498945606869467
28,46,0.07497781559209848
28,47,0.07496897451277018
28,48,0.07495801187791806
28,49,0.07495127661799816
28,50,0.07495127661799916
28,51,0.07495801187791862
28,52,0.07496897451277063
28,53,0.07497781559209882
28,54,0.07498945606869423
28,55,0.07499085744778444
28,56,0.07497844165551548
28,57,0.07496999390863734
28,58,0.0749638304370599
28,59,0.07497585840940613
28,60,0.07498976577459515
28,61,0.07499259938529113
28,62,0.07500303978771317
28,63,0.07500562799205446
28,64,0.07502377137369998
28,65,0.07503290810831131
28,66,0.07502534980693021
28,67,0.07503268175816324
28,68,0.07503231457315729
28,69,0.07504173766366073
28,70,0.07503444475582022
28,71,0.07502068970842646
28,72,0.07501219446768914
28,73,0.07500017999239605
28,74,0.07500945586806096
28,75,0.07501771813706892
28,76,0.07502349207814663
28,77,0.07502270471036765
28,78,0.07502684707624596
28,79,0.07502476520073054
28,80,0.07501743588769871
28,81,0.0750111677134736
28,82,0.0750069215672361
28,83,0.07500579163052823
28,84,0.07500706757843212
28,85,0.07500051894705029
28,86,0.0749913881942117
28,87,0.0749897983170732
28,88,0.07498466159200357
28,89,0.0749917020686437
28,90,0.07498395015392323
28,91,0.07497618859574373
28,92,0.07497258358345527
28,93,0.07497150806676667
28,94,0.07496917685844706
28,95,0.0749799557851264
28,96,0.07498385584838985
28,97,0.07499942750618749
28,98,0.0750111146021274
28,99,0.07503645256298064
28,99,0.07503645256298064
29,0,0.0750323041194102
29,1,0.07501394124533678
29,2,0.07499786506310324
29,3,0.0749868464757455
29,4,0.07497858401983071
29,5,0.07498612202575494
29,6,0.07498811535879046
29,7,0.07498207177730165
29,8,0.07497636686703835
29,9,0.07498210907017455
29,10,0.07498667995985397
29,11,0.07499388810709606
29,12,0.07499236245512764
29,13,0.07498806108508316
29,14,0.07498319857419633
29,15,0.0749785864888658
29,16,0.07498087661294695
29,17,0.07499344089577797
29,18,0.0749985592015695
29,19,0.07501271270213383
29,20,0.07501989099733286
29,21,0.07502806253949323
29,22,0.07503695710739433
29,23,0.07503753484199183
29,24,0.07503609434834446
29,25,0.07502522085067209
29,26,0.07501919276794222
29,27,0.07500867969695146
29,28,0.0750089602305214
29,29,0.07500774789566023
29,30,0.07501022204752805
29,31,0.07501670355770218
29,32,0.07501829732533694
29,33,0.0750196832038339
29,34,0.07501669410923695
29,35,0.07502304969557949
29,36,0.07502163960624353
29,37,0.07501182062327028
29,38,0.07500593133268862
29,39,0.07500716558171017
29,40,0.07500026893217449
29,41,0.07498354860489631
29,42,0.0749807172757413
29,43,0.07497859955110331
29,44,0.07497949275689175
29,45,0.07497808228133795
29,46,0.07496660172922631
29,47,0.07495764240919833
29,48,0.07494201498205277
29,49,0.07492964854861517
29,50,0.0749296485486155
29,51,0.07494201498205322
29,52,0.07495764240919811
29,53,0.0749666017292262
29,54,0.07497808228133862
29,55,0.07497949275689197
29,56,0.07497859955110286
29,57,0.07498071727574152
29,58,0.07498354860489598
29,59,0.07500026893217526
29,60,0.07500716558171072
29,61,0.0750059313326884
29,62,0.07501182062326972
29,63,0.0750216396062433
29,64,0.07502304969557838
29,65,0.07501669410923706
29,66,0.07501968320383323
29,67,0.07501829732533505
29,68,0.07501670355770318
29,69,0.07501022204752872
29,70,0.07500774789566034
29,71,0.0750089602305205
29,72,0.07500867969695246
29,73,0.07501919276794222
29,74,0.07502522085067265
29,75,0.07503609434834446
29,76,0.07503753484199216
29,77,0.07503695710739333
29,78,0.0750280625394929
29,79,0.0750198909973333
29,80,0.07501271270213417
29,81,0.07499855920157106
29,82,0.07499344089577653
29,83,0.0749808766129485
29,84,0.07497858648886546
29,85,0.07498319857419655
29,86,0.07498806108508349
29,87,0.0749923624551283
29,88,0.07499388810709617
29,89,0.0749866799598532
29,90,0.07498210907017455
29,91,0.07497636686703968
29,92,0.07498207177730043
29,93,0.07498811535878935
29,94,0.07498612202575472
29,95,0.07497858401983093
29,96,0.07498684647574605
29,97,0.07499786506310302
29,98,0.07501394124533678
29,99,0.07503230411940986
29,99,0.07503230411940986
30,0,0.07502842651942909
30,1,0.07500819544735526
30,2,0.0749978471782996
30,3,0.07498352959770838
30,4,0.07498065333425519
30,5,0.07498829362836734
30,6,0.07498855017417216
30,7,0.07497816992908246
30,8,0.0749779353980542
30,9,0.07498182036643763
30,10,0.07498647456600815
30,11,0.07499503760488213
30,12,0.07498662360460684
30,13,0.0749863594876713
30,14,0.07497628587301164
30,15,0.0749736805064598
30,16,0.07497981028289469
30,17,0.07499156486338954
30,18,0.07500883486383214
30,19,0.07501780067582697
30,20,0.07502626733866924
30,21,0.0750242196394727
30,22,0.07503673240631104
30,23,0.07503912814122893
30,24,0.07503003428663757
30,25,0.07502409920846431
30,26,0.0750115997628008
30,27,0.07499561229724383
30,28,0.07498879662084301
30,29,0.07499188680475766
30,30,0.07499929124757376
30,31,0.07501885886150361
30,32,0.0750217205614142
30,33,0.0750234005596434
30,34,0.0750260137490546
30,35,0.07503244305104195
30,36,0.0750475191546569
30,37,0.07503622994574388
30,38,0.07502741388611278
30,39,0.07502046356914649
30,40,0.07501090450995429
30,41,0.07500561182249355
30,42,0.07498445509273777
30,43,0.07496515877728704
30,44,0.0749546083464585
30,45,0.07495820096414929
30,46,0.07495954329037868
30,47,0.07493981619852474
30,48,0.07492352506077149
30,49,0.07491235838857824
30,50,0.07491235838857735
30,51,0.07492352506077171
30,52,0.07493981619852419
30,53,0.07495954329037857
30,54,0.07495820096414951
30,55,0.07495460834645806
30,56,0.07496515877728538
30,57,0.07498445509273743
30,58,0.07500561182249299
30,59,0.07501090450995473
30,60,0.07502046356914605
30,61,0.07502741388611234
30,62,0.07503622994574533
30,63,0.07504751915465668
30,64,0.07503244305104206
30,65,0.07502601374905671
30,66,0.07502340055964318
30,67,0.07502172056141443
30,68,0.07501885886150328
30,69,0.07499929124757199
30,70,0.07499188680475699
30,71,0.07498879662084279
30,72,0.07499561229724361
30,73,0.0750115997627997
30,74,0.0750240992084642
30,75,0.07503003428663846
30,76,0.07503912814122848
30,77,0.07503673240631259
30,78,0.07502421963947281
30,79,0.07502626733866957
30,80,0.07501780067582808
30,81,0.07500883486383281
30,82,0.07499156486338954
30,83,0.07497981028289435
30,84,0.07497368050645825
30,85,0.07497628587300986
30,86,0.0749863594876703
30,87,0.07498662360460795
30,88,0.0749950376048828
30,89,0.07498647456600704
30,90,0.07498182036643708
30,91,0.07497793539805608
30,92,0.07497816992908146
30,93,0.07498855017417116
30,94,0.07498829362836779
30,95,0.07498065333425497
30,96,0.07498352959770782
30,97,0.07499784717829894
30,98,0.0750081954473546
30,99,0.07502842651942887
30,99,0.07502842651942887
31,0,0.07501908594817341
31,1,0.07501492657750719
31,2,0.075002731760346
31,3,0.07498999678652607
31,4,0.07498494261256328
31,5,0.07498998990653383
31,6,0.07498184898462867
31,7,0.07497635742718123
31,8,0.0749813175789833
31,9,0.07497770156008077
31,10,0.07498537407890782
31,11,0.07498129220911431
31,12,0.07499026283431609
31,13,0.07498584739918246
31,14,0.07498991130291643
31,15,0.07498774770247796
31,16,0.07499208186325712
31,17,0.07499938951999441
31,18,0.07500752646110787
31,19,0.07501349841731486
31,20,0.07501379358703864
31,21,0.0750267746644081
31,22,0.07502412392063373
31,23,0.07502796607204076
31,24,0.07501943659522325
31,25,0.07501265865804407
31,26,0.07500171328991034
31,27,0.07499444857929538
31,28,0.07499516868852252
31,29,0.0749928980253235
31,30,0.07500882069731662
31,31,0.07501899596998474
31,32,0.07502756022258084
31,33,0.07503144089879288
31,34,0.07503462594194077
31,35,0.07503771340916465
31,36,0.07503930038962126
31,37,0.07504186225764742
31,38,0.07502580585344532
31,39,0.07501206036368135
31,40,0.07500981180416422
31,41,0.0750078710036376
31,42,0.0749876178970329
31,43,0.07495393452912802
31,44,0.07494300305812451
31,45,0.07494538540190265
31,46,0.07495061306989215
31,47,0.07494661129966895
31,48,0.07492729551570476
31,49,0.07492176330951461
31,50,0.07492176330951461
31,51,0.0749272955157041
31,52,0.0749466112996694
31,53,0.0749506130698917
31,54,0.07494538540190188
31,55,0.07494300305812385
31,56,0.07495393452912869
31,57,0.07498761789703168
31,58,0.07500787100363848
31,59,0.07500981180416255
31,60,0.07501206036368102
31,61,0.0750258058534451
31,62,0.07504186225764642
31,63,0.07503930038962214
31,64,0.07503771340916598
31,65,0.07503462594194077
31,66,0.07503144089879255
31,67,0.07502756022258317
31,68,0.07501899596998518
31,69,0.07500882069731651
31,70,0.07499289802532316
31,71,0.07499516868852307
31,72,0.0749944485792946
31,73,0.07500171328991001
31,74,0.07501265865804363
31,75,0.07501943659522325
31,76,0.07502796607204099
31,77,0.07502412392063429
31,78,0.07502677466440777
31,79,0.0750137935870373
31,80,0.07501349841731408
31,81,0.07500752646110731
31,82,0.07499938951999541
31,83,0.0749920818632569
31,84,0.07498774770247962
31,85,0.07498991130291599
31,86,0.07498584739918068
31,87,0.0749902628343162
31,88,0.07498129220911542
31,89,0.07498537407890893
31,90,0.07497770156008132
31,91,0.07498131757898296
31,92,0.07497635742718212
31,93,0.07498184898462879
31,94,0.07498998990653394
31,95,0.07498494261256339
31,96,0.07498999678652551
31,97,0.07500273176034522
31,98,0.07501492657750719
31,99,0.07501908594817386
31,99,0.07501908594817386
32,0,0.07500967143336434
32,1,0.0750087048005742
32,2,0.07500211542730106
32,3,0.07500085797693334
32,4,0.07500028005350334
32,5,0.07500189461507367
32,6,0.07499713721084789
32,7,0.07499711319536573
32,8,0.07498530512216717
32,9,0.07498243840442409
32,10,0.07497564101632226
32,11,0.07498766736068341
32,12,0.07499546401455659
32,13,0.07499343541821324
32,14,0.07498710787338392
32,15,0.07498434476284499
32,16,0.07498188123524785
32,17,0.0749796852798803
32,18,0.07498040652401072
32,19,0.07498291762169207
32,20,0.0749884168195235
32,21,0.07500006574269924
32,22,0.07500819473273435
32,23,0.0750131769058241
32,24,0.07502168857078251
32,25,0.07501843978735434
32,26,0.07501987970743285
32,27,0.07501514687242461
32,28,0.07501294142222503
32,29,0.0750190426529821
32,30,0.07502601707614531
32,31,0.07502994834729737
32,32,0.07503189556819878
32,33,0.07503096815401955
32,34,0.07502419493576018
32,35,0.07502149567218708
32,36,0.07501639061654775
32,37,0.0750186609050324
32,38,0.07500977938543985
32,39,0.07499500291479799
32,40,0.07499708382474612
32,41,0.07499004542722543
32,42,0.07497825159212124
32,43,0.07496161407692348
32,44,0.07494578475210645
32,45,0.07494889962764106
32,46,0.07495747025487653
32,47,0.07496108792574285
32,48,0.07495592477181523
32,49,0.07494873381494527
32,50,0.07494873381494593
32,51,0.07495592477181412
32,52,0.07496108792574352
32,53,0.07495747025487609
32,54,0.07494889962764106
32,55,0.07494578475210734
32,56,0.07496161407692581
32,57,0.07497825159212024
32,58,0.07499004542722543
32,59,0.07499708382474568
32,60,0.07499500291479821
32,61,0.07500977938543918
32,62,0.07501866090503029
32,63,0.07501639061654819
32,64,0.0750214956721873
32,65,0.07502419493575896
32,66,0.07503096815401966
32,67,0.07503189556819934
32,68,0.07502994834729815
32,69,0.07502601707614598
32,70,0.07501904265298243
32,71,0.07501294142222403
32,72,0.07501514687242494
32,73,0.07501987970743285
32,74,0.07501843978735367
32,75,0.07502168857078306
32,76,0.07501317690582465
32,77,0.07500819473273346
32,78,0.07500006574270002
32,79,0.07498841681952317
32,80,0.07498291762169107
32,81,0.07498040652401106
32,82,0.07497968527988019
32,83,0.0749818812352494
32,84,0.07498434476284477
32,85,0.07498710787338636
32,86,0.07499343541821213
32,87,0.07499546401455615
32,88,0.0749876673606833
32,89,0.07497564101632204
32,90,0.07498243840442409
32,91,0.07498530512216595
32,92,0.07499711319536728
32,93,0.07499713721084766
32,94,0.07500189461507434
32,95,0.07500028005350334
32,96,0.07500085797693246
32,97,0.0750021154273014
32,98,0.07500870480057464
32,99,0.0750096714333649
32,99,0.0750096714333649
33,0,0.07499748989158173
33,1,0.07500096341633222
33,2,0.07500459600134246
33,3,0.07500949009257929
33,4,0.07501287839978454
33,5,0.07499724502572791
33,6,0.07499677959346773
33,7,0.07498968390422134
33,8,0.07498579826142748
33,9,0.07498062206777789
33,10,0.07497576155767216
33,11,0.07498487047824487
33,12,0.07498770669003985
33,13,0.07498880399977081
33,14,0.07498500867586355
33,15,0.07498731947516235
33,16,0.07497805228809162
33,17,0.07496799776697105
33,18,0.07496915276429328
33,19,0.07497725097256258
33,20,0.07499253967774167
33,21,0.0749945663093543
33,22,0.07501090749825812
33,23,0.07501563928983879
33,24,0.0750277997080131
33,25,0.07503239708157994
33,26,0.0750240174971496
33,27,0.07501925845730772
33,28,0.07500561778305603
33,29,0.07501515368467271
33,30,0.07501530239322729
33,31,0.07501430006113197
33,32,0.07501165748496974
33,33,0.07500381605864881
33,34,0.0750019361281864
33,35,0.07499299231507173
33,36,0.07498970056282928
33,37,0.07498697199654702
33,38,0.07499029712487526
33,39,0.0749904985838813
33,40,0.07498721526165997
33,41,0.07498684563773128
33,42,0.07498358211232659
33,43,0.07498262682337353
33,44,0.07497047346311647
33,45,0.07496403375238125
33,46,0.07497258352094127
33,47,0.07498538244380104
33,48,0.07499853783092136
33,49,0.0749941819716815
33,50,0.07499418197168117
33,51,0.0749985378309217
33,52,0.07498538244380126
33,53,0.0749725835209416
33,54,0.07496403375238181
33,55,0.07497047346311714
33,56,0.07498262682337264
33,57,0.07498358211232736
33,58,0.07498684563773084
33,59,0.07498721526166086
33,60,0.07499049858388107
33,61,0.07499029712487548
33,62,0.07498697199654802
33,63,0.07498970056282861
33,64,0.07499299231507195
33,65,0.07500193612818651
33,66,0.07500381605864981
33,67,0.07501165748496907
33,68,0.07501430006113197
33,69,0.07501530239322574
33,70,0.07501515368467226
33,71,0.07500561778305459
33,72,0.07501925845730806
33,73,0.07502401749715004
33,74,0.07503239708158105
33,75,0.07502779970801376
33,76,0.07501563928983823
33,77,0.07501090749825867
33,78,0.07499456630935386
33,79,0.07499253967774266
33,80,0.07497725097256425
33,81,0.07496915276429383
33,82,0.07496799776697116
33,83,0.07497805228809085
33,84,0.07498731947516046
33,85,0.07498500867586311
33,86,0.07498880399977115
33,87,0.07498770669003973
33,88,0.07498487047824443
33,89,0.07497576155767216
33,90,0.07498062206777678
33,91,0.0749857982614277
33,92,0.07498968390422134
33,93,0.07499677959346773
33,94,0.07499724502572835
33,95,0.0750128783997851
33,96,0.07500949009257885
33,97,0.07500459600134324
33,98,0.07500096341633278
33,99,0.07499748989158106
33,99,0.07499748989158106
34,0,0.07499387554826231
34,1,0.07500510332023658
34,2,0.07500722121519954
34,3,0.07501370276808816
34,4,0.07500463544023417
34,5,0.07498885246957843
34,6,0.0749794404009817
34,7,0.07497521499271997
34,8,0.07497614445905332
34,9,0.07496816391553951
34,10,0.07497145463346411
34,11,0.0749700673939665
34,12,0.07497744970451314
34,13,0.07498246724562085
34,14,0.07499450691717591
34,15,0.07499152745843785
34,16,0.0749831811764341
34,17,0.07497872502460212
34,18,0.07497930606533287
34,19,0.0749928876922259
34,20,0.07499955777414957
34,21,0.07501356657824798
34,22,0.07501377973674805
34,23,0.07501910517852628
34,24,0.0750212987978689
34,25,0.07502387971232338
34,26,0.0750183693371016
34,27,0.07500853761443182
34,28,0.07500356940685515
34,29,0.07498891018580267
34,30,0.07498489597598479
34,31,0.07498536527590915
34,32,0.07498888813197913
34,33,0.07498543706381511
34,34,0.07498033514224756
34,35,0.07497886893822192
34,36,0.07497618347580881
34,37,0.07497619517303
34,38,0.07498376815169117
34,39,0.0749954120091334
34,40,0.07498740474321774
34,41,0.07498599499810499
34,42,0.07499679313576291
34,43,0.07500130773367508
34,44,0.0750037878153037
34,45,0.07498685977919961
34,46,0.07498197311103316
34,47,0.07500990604988811
34,48,0.07503196714884408
34,49,0.07504147126295935
34,50,0.0750414712629589
34,51,0.07503196714884475
34,52,0.075009906049887
34,53,0.07498197311103383
34,54,0.07498685977919972
34,55,0.07500378781530359
34,56,0.0750013077336743
34,57,0.07499679313576324
34,58,0.07498599499810488
34,59,0.07498740474321708
34,60,0.0749954120091344
34,61,0.07498376815169261
34,62,0.07497619517303056
34,63,0.07497618347580937
34,64,0.07497886893822214
34,65,0.074980335142248
34,66,0.07498543706381466
34,67,0.07498888813197824
34,68,0.07498536527590927
34,69,0.07498489597598512
34,70,0.07498891018580234
34,71,0.07500356940685615
34,72,0.07500853761443171
34,73,0.07501836933710115
34,74,0.07502387971232427
34,75,0.07502129879786734
34,76,0.0750191051785265
34,77,0.07501377973674939
34,78,0.07501356657824831
34,79,0.07499955777414935
34,80,0.07499288769222645
34,81,0.07497930606533199
34,82,0.0749787250246029
34,83,0.0749831811764331
34,84,0.07499152745843896
34,85,0.07499450691717546
34,86,0.07498246724562174
34,87,0.07497744970451337
34,88,0.07497006739396439
34,89,0.07497145463346377
34,90,0.07496816391553918
34,91,0.07497614445905276
34,92,0.07497521499271853
34,93,0.07497944040098259
34,94,0.07498885246957854
34,95,0.07500463544023328
34,96,0.0750137027680885
34,97,0.0750072212152002
34,98,0.07500510332023647
34,99,0.07499387554826153
34,99,0.07499387554826153
35,0,0.07500412931789813
35,1,0.07499915392015599
35,2,0.07500164479830129
35,3,0.07500280364098633
35,4,0.07499437560190136
35,5,0.07499018255851408
35,6,0.07498568383796966
35,7,0.07498799079541296
35,8,0.07498215636529448
35,9,0.07498022824360895
35,10,0.07498016106635308
35,11,0.07498261659475236
35,12,0.07498032301147206
35,13,0.0749946168799952
35,14,0.07499817141910947
35,15,0.07499582877617395
35,16,0.07499281357341836
35,17,0.07498921413742055
35,18,0.07498646793952246
35,19,0.07498227913175626
35,20,0.07498953873674719
35,21,0.07499310004032966
35,22,0.07498963394148916
35,23,0.07499448390901742
35,24,0.07499673156593001
35,25,0.07499212544051059
35,26,0.07499297503536051
35,27,0.07498669898837418
35,28,0.07498523757818998
35,29,0.074974812064596
35,30,0.07496911628342617
35,31,0.07497127516313373
35,32,0.0749707879826097
35,33,0.07497924191805083
35,34,0.07497466824440291
35,35,0.07498289345630738
35,36,0.07498971725409054
35,37,0.07498592757924627
35,38,0.07499756319986917
35,39,0.07499996205675319
35,40,0.07500101699876294
35,41,0.0749998838520739
35,42,0.07499849034541928
35,43,0.07501164654290482
35,44,0.07501482656001324
35,45,0.07500702205595089
35,46,0.07500342599943643
35,47,0.07501703601224718
35,48,0.0750467896977508
35,49,0.07506488152936641
35,50,0.07506488152936674
35,51,0.07504678969775058
35,52,0.07501703601224652
35,53,0.07500342599943599
35,54,0.07500702205595022
35,55,0.07501482656001324
35,56,0.07501164654290493
35,57,0.07499849034541861
35,58,0.07499988385207368
35,59,0.07500101699876327
35,60,0.07499996205675208
35,61,0.07499756319986994
35,62,0.07498592757924516
35,63,0.07498971725409054
35,64,0.0749828934563076
35,65,0.07497466824440269
35,66,0.07497924191805039
35,67,0.0749707879826087
35,68,0.07497127516313273
35,69,0.07496911628342673
35,70,0.07497481206459522
35,71,0.07498523757819175
35,72,0.07498669898837329
35,73,0.07499297503536084
35,74,0.07499212544050793
35,75,0.0749967315659299
35,76,0.0749944839090173
35,77,0.07498963394148828
35,78,0.07499310004033011
35,79,0.07498953873674563
35,80,0.07498227913175592
35,81,0.07498646793952268
35,82,0.07498921413742032
35,83,0.07499281357341858
35,84,0.07499582877617417
35,85,0.07499817141911003
35,86,0.07499461687999454
35,87,0.07498032301147295
35,88,0.07498261659475158
35,89,0.07498016106635308
35,90,0.07498022824360895
35,91,0.07498215636529493
35,92,0.0749879907954134
35,93,0.07498568383796933
35,94,0.07499018255851442
35,95,0.07499437560190181
35,96,0.07500280364098777
35,97,0.07500164479830218
35,98,0.07499915392015555
35,99,0.07500412931789913
35,99,0.07500412931789913
36,0,0.07501042065626007
36,1,0.07499456825803213
36,2,0.07499441874181534
36,3,0.07499074376393333
36,4,0.07498849030132493
36,5,0.07498722732221413
36,6,0.0749840550258406
36,7,0.07498158128195376
36,8,0.07498020773576436
36,9,0.0749819342844204
36,10,0.07498610903795677
36,11,0.07497471514310045
36,12,0.07497365389342148
36,13,0.07498115436161906
36,14,0.0749882285725183
36,15,0.07498710352037735
36,16,0.07498612254945675
36,17,0.07498310577050532
36,18,0.07498025564833843
36,19,0.07497368794870923
36,20,0.07497739301070294
36,21,0.07497397177664816
36,22,0.07497552084427439
36,23,0.07498004532793323
36,24,0.07498421431736424
36,25,0.07499064433445174
36,26,0.07499069899614119
36,27,0.07499665793220406
36,28,0.07498915849820681
36,29,0.0749891382883825
36,30,0.07498385961111731
36,31,0.07497428456452626
36,32,0.0749776324880928
36,33,0.0749818613057679
36,34,0.07499401784377197
36,35,0.0749976716741449
36,36,0.0750031453008847
36,37,0.07501206607198846
36,38,0.07500401370819865
36,39,0.0749995095728101
36,40,0.0750095449344122
36,41,0.07501001771791971
36,42,0.07500335605568598
36,43,0.07500767472464348
36,44,0.07501154345151495
36,45,0.07501745628562578
36,46,0.0750215685029294
36,47,0.07502112283916873
36,48,0.07504380173222391
36,49,0.07507494800338294
36,50,0.0750749480033831
36,51,0.0750438017322238
36,52,0.0750211228391694
36,53,0.07502156850292913
36,54,0.07501745628562545
36,55,0.07501154345151406
36,56,0.07500767472464309
36,57,0.07500335605568653
36,58,0.07501001771792037
36,59,0.07500954493441264
36,60,0.07499950957280938
36,61,0.0750040137081982
36,62,0.07501206607198863
36,63,0.07500314530088448
36,64,0.07499767167414506
36,65,0.07499401784377152
36,66,0.07498186130576784
36,67,0.07497763248809236
36,68,0.0749742845645256
36,69,0.07498385961111642
36,70,0.07498913828838294
36,71,0.07498915849820664
36,72,0.07499665793220434
36,73,0.07499069899614114
36,74,0.07499064433445257
36,75,0.07498421431736485
36,76,0.07498004532793251
36,77,0.07497552084427384
36,78,0.07497397177664755
